url,label,first_seen,registrable_domain,suffix,source
https://www.gov.cn/,0,2026-09-12 21:05:43+00:00,www.gov.cn,gov.cn,tranco:top-1m-20260913
https://pccc.com/code-of-ethics/,0,2026-09-12 20:03:41+00:00,pccc.com,com,tranco:top-1m-20260913
https://x8jtrv.casa/o/53otu/7317012725878784,1,2026-08-27 09:29:48+00:00,x8jtrv.casa,casa,phishtank
http://allegrolokalnie.pl-oferta647921638.shop/offer?id=f78dc173af044c5d9fd12a4e310323e3,1,2026-08-31 00:47:43+00:00,pl-oferta647921638.shop,shop,phishtank
https://www.arin.net/about/welcome/region/,0,2026-09-12 22:03:48+00:00,arin.net,net,tranco:top-1m-20260913
https://bandcamp.com/discover/instrumental?from=homepage&ui_context=discover_tags,0,2026-09-12 20:03:41+00:00,bandcamp.com,com,tranco:top-1m-20260913
https://wordwall.net/about/template/match,0,2026-09-12 22:03:48+00:00,wordwall.net,net,tranco:top-1m-20260913
https://www.chron.com/news/houston-texas/article/houston-hobby-airport-downtown-tallest-building-16360235.php,0,2026-09-12 22:03:48+00:00,chron.com,com,tranco:top-1m-20260913
https://olx.mojapacska-poi.cfd/orders/741442ed/z%C5%82oty_pier%C5%9Bcionek_zar%C4%99czynowy/bank/id24424?modal_stage=bad_auth,1,2026-08-28 10:23:48+00:00,mojapacska-poi.cfd,cfd,phishtank
https://login.letsvpn-aas.com.cn/?QAgIi5KfOBGDBypAiFy5gpGL,1,2026-09-05 04:16:35+00:00,letsvpn-aas.com.cn,com.cn,phishtank
http://allegrolokalnie.pl-019692205.cfd/logowanie/13362,1,2026-09-11 10:58:37+00:00,pl-019692205.cfd,cfd,phishtank
"https://www.glassdoor.co.in/Job/senior-product-manager-jobs-SRCH_KO0,22.htm",0,2026-09-12 21:49:13+00:00,glassdoor.co.in,co.in,tranco:top-1m-20260913
https://njavtv.com/dm80/en/miae-341,0,2026-09-12 20:57:06+00:00,njavtv.com,com,tranco:top-1m-20260913
https://go.microsoft.com/fwlink/p/?linkid=2147547&clcid=0x4009&culture=en-in&country=in,0,2026-09-12 20:59:59+00:00,microsoft.com,com,tranco:top-1m-20260913
https://www.uspto.gov/patents/maintain/patents-assignments-change-search-ownership,0,2026-09-12 21:56:01+00:00,uspto.gov,gov,tranco:top-1m-20260913
https://www.ad.nl/tech/dure-elektrische-tandenborstel-niet-per-se-beter-dit-zijn-de-beste-volgens-de-consumentenbond~ab62408a/,0,2026-09-12 20:09:16+00:00,ad.nl,nl,tranco:top-1m-20260913
https://www.airship.com/platform/boost-customer-acquisition/,0,2026-09-12 21:49:13+00:00,airship.com,com,tranco:top-1m-20260913
https://elheidgr.com/vps/,1,2026-09-09 17:09:20+00:00,elheidgr.com,com,phishtank
https://www.foxsports.com/college-football/arizona-wildcats-vs-byu-cougars-sep-12-2026-game-boxscore-43093,0,2026-09-12 22:03:48+00:00,foxsports.com,com,tranco:top-1m-20260913
https://oppositionmona.net/,1,2026-09-01 12:37:44+00:00,oppositionmona.net,net,phishtank
https://hfqidit.info/7oBbyg,1,2026-09-08 20:16:35+00:00,hfqidit.info,info,phishtank
https://allegrolokalnie.pl-65445.lol/playstation-5-1t-digital/64954,1,2026-08-29 16:01:50+00:00,pl-65445.lol,lol,phishtank
https://snapcraft.io/heroku,0,2026-09-12 21:49:13+00:00,snapcraft.io,io,tranco:top-1m-20260913
https://www.magnite.com/research/,0,2026-09-12 20:59:59+00:00,magnite.com,com,tranco:top-1m-20260913
https://asurascans.com/browse?genres=action,0,2026-09-12 20:53:43+00:00,asurascans.com,com,tranco:top-1m-20260913
https://www.tawk.to/,0,2026-09-12 20:57:06+00:00,tawk.to,to,tranco:top-1m-20260913
https://sg.appdiret.club/09/index.php,1,2026-09-03 02:30:30+00:00,appdiret.club,club,phishtank
https://mqizu5.info/7oBbyg,1,2026-09-08 20:19:14+00:00,mqizu5.info,info,phishtank
https://www.airship.com/,0,2026-09-12 21:49:13+00:00,airship.com,com,tranco:top-1m-20260913
https://delivery4967tx.serv5781698.pro/,1,2026-09-12 05:25:06+00:00,serv5781698.pro,pro,phishtank
https://www.porsche.com/canada/fr/Sitemap.smap,0,2026-09-12 22:13:18+00:00,porsche.com,com,tranco:top-1m-20260913
https://www.lonelyplanet.com/destinations/mexico,0,2026-09-12 22:13:18+00:00,lonelyplanet.com,com,tranco:top-1m-20260913
https://b.hatena.ne.jp/entry/s/anond.hatelabo.jp/20260910012216,0,2026-09-12 21:49:13+00:00,hatena.ne.jp,ne.jp,tranco:top-1m-20260913
https://handle.net/download_hnr.html,0,2026-09-12 22:13:18+00:00,handle.net,net,tranco:top-1m-20260913
https://help.classlink.com/s/technical-support,0,2026-09-12 21:53:10+00:00,classlink.com,com,tranco:top-1m-20260913
https://www.welt.de/themen/,0,2026-09-12 20:03:41+00:00,welt.de,de,tranco:top-1m-20260913
https://video.corriere.it/economia/,0,2026-09-12 20:09:16+00:00,corriere.it,it,tranco:top-1m-20260913
https://qyt5qykw.cn/CZVwQWkt,1,2026-09-05 01:12:56+00:00,qyt5qykw.cn,cn,phishtank
https://www.cnet.com/tech/the-weirdest-and-wackiest-tech-we-found-at-ifa-2026/,0,2026-09-12 20:03:41+00:00,cnet.com,com,tranco:top-1m-20260913
https://www.microsoft.com/en-in/p/xbox-game-pass-ultimate/cfq7ttc0khs0?icid=mscom_marcom_CPH2a_GamePass,0,2026-09-12 19:47:20+00:00,microsoft.com,com,tranco:VALIDATION-POOL
https://caniuse.com/wasm-mutable-globals,0,2026-09-12 21:56:01+00:00,caniuse.com,com,tranco:top-1m-20260913
https://oregonstate.edu/,0,2026-09-12 22:13:18+00:00,oregonstate.edu,edu,tranco:top-1m-20260913
https://1yy6kx.info/7oBbyg,1,2026-09-08 19:00:11+00:00,1yy6kx.info,info,phishtank
https://allegrolokalnie.rezerwacja7489.lol/logowanie?referrer=http://allegrolokalnie.rezerwacja7489.lol/nowe-oryginalnie-zaplombowane-/35969/wiadomosci/,1,2026-08-29 18:20:15+00:00,rezerwacja7489.lol,lol,phishtank
https://www.jampp.com/about,0,2026-09-12 21:56:01+00:00,jampp.com,com,tranco:top-1m-20260913
https://www.perl.com/article/geizhals-donates-to-tprf/,0,2026-09-12 22:13:18+00:00,perl.com,com,tranco:top-1m-20260913
https://www.biblegateway.com/plus/?utm_source=bg&utm_medium=alert&utm_campaign=bgplus_augustsale_fy27_adfree_under5,0,2026-09-12 20:03:41+00:00,biblegateway.com,com,tranco:top-1m-20260913
https://www.arin.net/resources/registry/regrws/,0,2026-09-12 22:03:48+00:00,arin.net,net,tranco:top-1m-20260913
https://www.affirm.com/diversity-inclusion,0,2026-09-12 21:53:10+00:00,affirm.com,com,tranco:top-1m-20260913
https://zapytaj.onet.pl/quizy/index.html,0,2026-09-12 20:09:16+00:00,onet.pl,pl,tranco:top-1m-20260913
https://www.sprinklr.com/products/marketing-and-advertising/unified-analytics/,0,2026-09-12 22:03:48+00:00,sprinklr.com,com,tranco:top-1m-20260913
https://allegrolokalnie.pl-oferta98278.click/xbox-series-x-1tb-i-5-pad%C3%B3w-i-/44379/wiadomosci/,1,2026-09-07 19:55:30+00:00,pl-oferta98278.click,click,phishtank
https://96dpe.info/7oBbyg,1,2026-09-08 19:00:14+00:00,96dpe.info,info,phishtank
https://posthog.com/questions,0,2026-09-12 21:05:43+00:00,posthog.com,com,tranco:top-1m-20260913
https://suivi5676c.jpod5781576.pro/,1,2026-08-28 13:00:22+00:00,jpod5781576.pro,pro,phishtank
https://filmyfly.bingo/site-about-us.html,0,2026-09-12 20:59:59+00:00,filmyfly.bingo,bingo,tranco:top-1m-20260913
https://www.spamhaus.org/blocklists/zen-blocklist/,0,2026-09-12 20:09:16+00:00,spamhaus.org,org,tranco:top-1m-20260913
https://hzsxszx.com/content/ibtlmylluu,1,2026-09-06 13:11:24+00:00,hzsxszx.com,com,phishtank
https://www.dns.com/zh,0,2026-09-12 22:03:48+00:00,dns.com,com,tranco:top-1m-20260913
https://www.databricks.com/resources/demos?itm_data=homepage-prefooter-cta-browsedemos&itm_source=www&itm_category=home&itm_page=home&itm_offer=demos,0,2026-09-12 21:53:10+00:00,databricks.com,com,tranco:top-1m-20260913
https://www.intercom.com/contact-sales,0,2026-09-12 20:59:59+00:00,intercom.com,com,tranco:top-1m-20260913
https://protectmyapp.com/talk-to-us/,0,2026-09-12 21:49:13+00:00,protectmyapp.com,com,tranco:top-1m-20260913
https://www.xnxx-arabic.com/account/,0,2026-09-12 20:57:06+00:00,xnxx-arabic.com,com,tranco:top-1m-20260913
https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Beach%20Hazards%20Statement,0,2026-09-12 21:05:43+00:00,weather.gov,gov,tranco:top-1m-20260913
https://www.pandasecurity.com/en/homeusers/media/cookies-policy/,0,2026-09-12 21:56:01+00:00,pandasecurity.com,com,tranco:top-1m-20260913
https://www.technologyreview.com/supertopic/about-mit-technology-review/,0,2026-09-12 21:49:13+00:00,technologyreview.com,com,tranco:top-1m-20260913
https://wikisource.org/wiki/Wikisource:Main_Page/%E0%A4%AE%E0%A5%88%E0%A4%A5%E0%A4%BF%E0%A4%B2%E0%A5%80,0,2026-09-12 21:49:13+00:00,wikisource.org,org,tranco:top-1m-20260913
https://xsmn.mobi/xsmt-30-ngay.html,0,2026-09-12 20:57:06+00:00,xsmn.mobi,mobi,tranco:top-1m-20260913
https://iseprime.com/40XiWZTRSm.tokyo.jp,1,2026-09-08 13:59:12+00:00,iseprime.com,com,phishtank
https://www.xvideos-ar.com/lang/hindi,0,2026-09-12 20:57:06+00:00,xvideos-ar.com,com,tranco:top-1m-20260913
https://www.123rf.com/stock-photo/film_and_entertainment.html,0,2026-09-12 22:13:18+00:00,123rf.com,com,tranco:top-1m-20260913
https://www.semrush.com/features/prompt-research/,0,2026-09-12 21:05:43+00:00,semrush.com,com,tranco:top-1m-20260913
https://urlsnippetsabout.envelopestatutesprogress.info/asm/unsubscribe/-15173-lxm93moppyr4coc91mfrhaob8imqcjy297tazwgtnnsyiwbt4---307793187781066-5634814465-b-mwu-un7c506mq8ywqyrqdwnqyepq0pdm-uzrz3e0c-vh3qh4-qpztxs5,1,2026-08-26 04:48:21+00:00,envelopestatutesprogress.info,info,phishtank
https://www.wipo.int/en/web/cooperation/collaborative-forums,0,2026-09-12 21:49:13+00:00,wipo.int,int,tranco:top-1m-20260913
https://nextoola.shop/soFbneFy/,1,2026-08-29 00:37:33+00:00,nextoola.shop,shop,phishtank
https://xhaccess.com/videos/while-she-is-looking-the-other-way-i-push-it-to-her-xhRGJvk,0,2026-09-12 20:09:16+00:00,xhaccess.com,com,tranco:top-1m-20260913
https://www.snapchat.com/,0,2026-09-12 19:57:18+00:00,snapchat.com,com,tranco:top-1m-20260913
https://weixinshexiang.com/content/ssidpxszds,1,2026-09-06 13:27:36+00:00,weixinshexiang.com,com,phishtank
https://allegro.lokalna1117483.lol/,1,2026-08-30 06:58:19+00:00,lokalna1117483.lol,lol,phishtank
https://www.gameanalytics.com/reports/2026-roblox-report,0,2026-09-12 21:05:43+00:00,gameanalytics.com,com,tranco:top-1m-20260913
https://www.xvideos-ar.com/video.omlvbaled8d/55029754/0/stepdad_flips_breakfast_chaos_into_taboo_fuck,0,2026-09-12 20:57:06+00:00,xvideos-ar.com,com,tranco:top-1m-20260913
https://sharethis.com/social-media-buttons/grok-share-button/,0,2026-09-12 21:05:43+00:00,sharethis.com,com,tranco:top-1m-20260913
https://production-videostore.com/,1,2026-08-24 19:59:00+00:00,production-videostore.com,com,phishtank
https://bper-portale.com/pages/nvs0.php,1,2026-09-02 12:04:44+00:00,bper-portale.com,com,phishtank
https://www.lazada.com.ph/,0,2026-09-12 22:13:18+00:00,lazada.com.ph,com.ph,tranco:top-1m-20260913
https://luxurysierranevada.com/,1,2026-08-23 19:08:52+00:00,luxurysierranevada.com,com,phishtank
https://web.humoruniv.com/board/humor/read.html?table=pds&number=1424765,0,2026-09-12 20:57:06+00:00,humoruniv.com,com,tranco:top-1m-20260913
https://disqus.com/platform/moderation/,0,2026-09-12 20:03:41+00:00,disqus.com,com,tranco:top-1m-20260913
https://www.energy.gov/independent-offices,0,2026-09-12 21:05:43+00:00,energy.gov,gov,tranco:top-1m-20260913
https://www.semrush.com/features/brand-sentiment/,0,2026-09-12 21:05:43+00:00,semrush.com,com,tranco:top-1m-20260913
https://www.intercom.com/helpdesk/inbox,0,2026-09-12 20:59:59+00:00,intercom.com,com,tranco:top-1m-20260913
https://olx-pl.lmnoa.shop/payment/7435b1b21d1c/citi,1,2026-09-05 02:55:14+00:00,lmnoa.shop,shop,phishtank
https://shop.lenovo.com.cn/service/index.html?pmf_group=qjz&pmf_medium=qjz&pmf_source=Z00021307T000,0,2026-09-12 22:03:48+00:00,lenovo.com.cn,com.cn,tranco:top-1m-20260913
https://mimosawedding.vn/w/it/login.php,1,2026-09-02 07:47:49+00:00,mimosawedding.vn,vn,phishtank
https://www.bigcartel.com/sell-digital-products,0,2026-09-12 21:05:43+00:00,bigcartel.com,com,tranco:top-1m-20260913
https://sharethis.com/platform/follow-buttons/,0,2026-09-12 21:05:43+00:00,sharethis.com,com,tranco:top-1m-20260913
https://tradingeconomics.com/china/currency,0,2026-09-12 22:03:48+00:00,tradingeconomics.com,com,tranco:top-1m-20260913
https://www.hootsuite.com/newsroom,0,2026-09-12 21:56:01+00:00,hootsuite.com,com,tranco:top-1m-20260913
https://snapcraft.io/docs/pre-built-apps,0,2026-09-12 21:49:13+00:00,snapcraft.io,io,tranco:top-1m-20260913
https://muinfogreffe.com/OTSDE/yndicomians/mx/frax/core/app.php?Ouser=Micou3@hotmail.fr&amp;id=agVafkphD8mjxCF7GcnGWsZkoIC7SQ9r6X4eqHwtJQlhPLOq1jiiR2XQaDXJImgTrhMqkgDTdZcwziIyxU1xhaAZBihAlqyqpTFdv9KSFY3wsCQoNfsYPzeqD1SI,1,2026-08-26 07:16:50+00:00,muinfogreffe.com,com,phishtank
https://www.intercom.com/helpdesk/help-center,0,2026-09-12 20:03:41+00:00,intercom.com,com,tranco:top-1m-20260913
https://kensboxing.com/content/qebabzkcoz,1,2026-09-12 06:04:08+00:00,kensboxing.com,com,phishtank
https://autk888wt2.info/7oBbyg,1,2026-09-08 19:00:01+00:00,autk888wt2.info,info,phishtank
https://docs.gitea.com/api/,0,2026-09-12 22:13:18+00:00,gitea.com,com,tranco:top-1m-20260913
https://www.affirm.com/,0,2026-09-12 21:53:10+00:00,affirm.com,com,tranco:top-1m-20260913
https://parklogic.com/Domain-Investors,0,2026-09-12 20:03:41+00:00,parklogic.com,com,tranco:top-1m-20260913
https://read.douban.com/ebook/419040148,0,2026-09-12 21:49:13+00:00,douban.com,com,tranco:top-1m-20260913
https://sante-vitalite-aide.com/,1,2026-09-02 06:09:30+00:00,sante-vitalite-aide.com,com,phishtank
https://verve.com/contact/,0,2026-09-12 21:53:10+00:00,verve.com,com,tranco:top-1m-20260913
https://ntx.rgsuppliers.com/,1,2026-08-31 04:37:52+00:00,rgsuppliers.com,com,phishtank
https://selectel.ru/blog/case-level-group/,0,2026-09-12 19:59:27+00:00,selectel.ru,ru,tranco:top-1m-20260913
https://www.semrush.com/features/ai-visibility/,0,2026-09-12 21:05:43+00:00,semrush.com,com,tranco:top-1m-20260913
https://monpass-securite-sg.com/pages/mobile/securite/index.php,1,2026-08-25 09:26:29+00:00,monpass-securite-sg.com,com,phishtank
https://snapcraft.io/spotify,0,2026-09-12 21:49:13+00:00,snapcraft.io,io,tranco:top-1m-20260913
https://www.affirm.com/shopping/electronics,0,2026-09-12 21:53:10+00:00,affirm.com,com,tranco:top-1m-20260913
https://www.census.gov/programs-surveys/geography.html,0,2026-09-12 21:05:43+00:00,census.gov,gov,tranco:top-1m-20260913
https://www.amazon.com.mx/registries?ref_=nav_footer_registry_giftlist_desktop,0,2026-09-12 20:09:16+00:00,amazon.com.mx,com.mx,tranco:top-1m-20260913
https://about.gitlab.com/solutions/education/,0,2026-09-12 19:47:20+00:00,gitlab.com,com,tranco:VALIDATION-POOL
http://www.mclarenf1car.ebaymclaren-austin.eventshouse.app/,1,2026-09-12 13:29:21+00:00,eventshouse.app,app,openphish
https://www.policy-violation-center.com/contact/1787481604246,1,2026-08-23 12:49:31+00:00,policy-violation-center.com,com,phishtank
https://markets.businessinsider.com/currencies,0,2026-09-12 19:59:27+00:00,businessinsider.com,com,tranco:top-1m-20260913
http://allegrolokalnie.lokalna1117483.lol/,1,2026-08-30 05:53:17+00:00,lokalna1117483.lol,lol,phishtank
https://rainberrytv.com/,0,2026-09-12 21:49:13+00:00,rainberrytv.com,com,tranco:top-1m-20260913
https://www.firefox.com/en-US/user-privacy/,0,2026-09-12 19:59:27+00:00,firefox.com,com,tranco:top-1m-20260913
https://aedialer.com/_/?error=login_required&error_description=AADSTS50058:+A+silent+sign-in+request+was+sent+but+no+user+is+signed+in.+The+cookies+used+to+represent+the+user's+session+were+not+sent+in+the+request+to+Azure+AD.+This+can+happen+if+the+user+is+using+Internet+Explorer+or+Edge,1,2026-09-12 13:29:21+00:00,aedialer.com,com,openphish
https://appleid-suporte.com/QVx0,1,2026-09-12 13:29:21+00:00,appleid-suporte.com,com,openphish
https://sambad.com/terms,0,2026-09-12 20:57:06+00:00,sambad.com,com,tranco:top-1m-20260913
https://www.target.com/c/makeup-beauty/-/N-5xu1e,0,2026-09-12 19:47:20+00:00,target.com,com,tranco:VALIDATION-POOL
https://www.optimizely.com/products/experimentation/,0,2026-09-12 20:03:41+00:00,optimizely.com,com,tranco:top-1m-20260913
http://allegrolokalnie.lokalna-ofeta9914122115.sbs/,1,2026-09-01 07:57:25+00:00,lokalna-ofeta9914122115.sbs,sbs,phishtank
https://bandcamp.com/discover/rock?from=homepage&ui_context=discover_tags,0,2026-09-12 20:03:41+00:00,bandcamp.com,com,tranco:top-1m-20260913
http://www.so.com/zt/so_products.html?src=tab_web,0,2026-09-12 21:05:43+00:00,so.com,com,tranco:top-1m-20260913
https://visualstudio.microsoft.com/thank-you-downloading-visual-studio/?sku=Community&channel=Stable&version=VS18&source=VSLandingPage&cid=2500&passive=false,0,2026-09-12 19:59:27+00:00,microsoft.com,com,tranco:top-1m-20260913
https://www.aljazeera.com/news/2026/9/12/second-crypto-billionaire-donates-record-49m-to-far-right-reform-uk,0,2026-09-12 20:53:43+00:00,aljazeera.com,com,tranco:top-1m-20260913
https://allegrolokalnie.pl-oferta734891798312.shop/,1,2026-08-24 12:27:06+00:00,pl-oferta734891798312.shop,shop,phishtank
https://www.magnite.com/careers/,0,2026-09-12 20:59:59+00:00,magnite.com,com,tranco:top-1m-20260913
https://www.energy.gov/articles/fact-sheet-delivering-president-trumps-promise-unleash-prosperity-and-security-united,0,2026-09-12 21:05:43+00:00,energy.gov,gov,tranco:top-1m-20260913
https://www.vogue.com/masthead,0,2026-09-12 21:53:10+00:00,vogue.com,com,tranco:top-1m-20260913
https://www.gameloft.com/gameloft-studios/barcelona,0,2026-09-12 22:03:48+00:00,gameloft.com,com,tranco:top-1m-20260913
https://mr-relay-belgique.com/captcha,1,2026-09-02 12:22:54+00:00,mr-relay-belgique.com,com,phishtank
https://pay.braip.co/campanhas/cpa/cam69274x,1,2026-09-08 15:06:39+00:00,braip.co,co,phishtank
https://porkbun.com/tld/com,0,2026-09-12 20:03:41+00:00,porkbun.com,com,tranco:top-1m-20260913
https://qutupian.com/MUxdAEVE/,1,2026-08-25 22:10:22+00:00,qutupian.com,com,phishtank
https://www.whitehouse.gov/election-integrity/,0,2026-09-12 19:47:20+00:00,whitehouse.gov,gov,tranco:VALIDATION-POOL
https://www.arsys.net/security/backup/email,0,2026-09-12 21:56:01+00:00,arsys.net,net,tranco:top-1m-20260913
https://www.chess.com/news/view/2026-tech-mahindra-global-chess-league-day-8,0,2026-09-12 20:03:41+00:00,chess.com,com,tranco:top-1m-20260913
https://allegrolokalnie.lokalnie-34891.sbs/,1,2026-09-10 13:57:59+00:00,lokalnie-34891.sbs,sbs,phishtank
http://www.online-oubaosports.com/account/,1,2026-08-28 14:40:57+00:00,online-oubaosports.com,com,phishtank
https://www.moneycontrol.com/news/business/personal-finance/83-year-old-woman-didn-t-file-itr-faced-rs-5-15-lakh-tax-demand-itat-gives-relief-14028683.html,0,2026-09-12 20:09:16+00:00,moneycontrol.com,com,tranco:top-1m-20260913
https://generatepress.com/pattern-library,0,2026-09-12 21:05:43+00:00,generatepress.com,com,tranco:top-1m-20260913
https://allegrolokalnie.pl-oferta9012.sbs/oferta/Xbox-Series-X-1TB-z-nap%C4%99dem/552968801,1,2026-08-24 17:30:27+00:00,pl-oferta9012.sbs,sbs,phishtank
https://gcd.com/3-common-challenges-companies-face-that-a-dotbrand-solves/,0,2026-09-12 21:56:01+00:00,gcd.com,com,tranco:top-1m-20260913
https://2.na.dl.wireshark.org/win64/Wireshark-4.4.18-x64.exe,0,2026-09-12 22:03:48+00:00,wireshark.org,org,tranco:top-1m-20260913
https://vm1rn1.info/7oBbyg,1,2026-09-08 16:48:42+00:00,vm1rn1.info,info,phishtank
https://one.one.one.one/purge-cache/,0,2026-09-12 19:57:18+00:00,one.one,one,tranco:top-1m-20260913
https://www.playstation.com/en-in/{BTN_LINK},0,2026-09-12 20:03:41+00:00,playstation.com,com,tranco:top-1m-20260913
https://www.moneycontrol.com/news/videos/india/satya-niketan-collapse-affected-students-look-for-alternate-accommodations-amid-safety-fear-14025751.html,0,2026-09-12 20:09:16+00:00,moneycontrol.com,com,tranco:top-1m-20260913
https://yuantaihb.com/content/qebabzkcoz,1,2026-09-12 06:02:55+00:00,yuantaihb.com,com,phishtank
https://allegrolokalnie.6393728.xyz/,1,2026-08-27 20:10:04+00:00,6393728.xyz,xyz,phishtank
https://rousseau.mrl2808.pro/,1,2026-08-28 05:52:39+00:00,mrl2808.pro,pro,phishtank
https://www.technologyreview.com/2024/11/28/1107511/whats-next-nasas-giant-moon-rocket/,0,2026-09-12 21:49:13+00:00,technologyreview.com,com,tranco:top-1m-20260913
https://vender.amazon.com.mx/handmade?ld=AZMXHND-footer&ref_=footer_sell,0,2026-09-12 20:09:16+00:00,amazon.com.mx,com.mx,tranco:top-1m-20260913
https://permutive.com/vertical,0,2026-09-12 22:13:18+00:00,permutive.com,com,tranco:top-1m-20260913
http://allegro.smar9439012g.casa/,1,2026-09-03 06:53:02+00:00,smar9439012g.casa,casa,phishtank
http://allegro.lokalna-0904921.sbs/,1,2026-09-01 03:26:11+00:00,lokalna-0904921.sbs,sbs,phishtank
https://www.aljazeera.com/videos/,0,2026-09-12 20:53:43+00:00,aljazeera.com,com,tranco:top-1m-20260913
https://www.cloudns.net/testimonials/selected/29/,0,2026-09-12 19:59:27+00:00,cloudns.net,net,tranco:top-1m-20260913
https://iptwz.com/review/AePYuvjmpM,1,2026-09-12 05:27:42+00:00,iptwz.com,com,phishtank
https://www.brookings.edu/programs/governance-studies/,0,2026-09-12 21:56:01+00:00,brookings.edu,edu,tranco:top-1m-20260913
https://www.aljazeera.com/news/2026/9/12/fighting-re-erupts-in-yemen-and-civilians-are-paying-the-price,0,2026-09-12 20:53:43+00:00,aljazeera.com,com,tranco:top-1m-20260913
https://www.lazada.com.ph/shop-guitars/fernando/?scm=1003.4.icms-zebra-5000629-6738652.OTHER_6045615552_7427195,0,2026-09-12 22:13:18+00:00,lazada.com.ph,com.ph,tranco:top-1m-20260913
https://www.plesk.com/plesk-wp-edition/,0,2026-09-12 19:59:27+00:00,plesk.com,com,tranco:top-1m-20260913
http://brt.kovex.top/qcx-it,1,2026-09-07 11:58:57+00:00,kovex.top,top,phishtank
http://allegrolokalnie.pln642.lol/,1,2026-08-24 08:53:37+00:00,pln642.lol,lol,phishtank
https://www.crazygames.com/t/match-3,0,2026-09-12 20:09:16+00:00,crazygames.com,com,tranco:top-1m-20260913
https://www.salon.com/archive,0,2026-09-12 22:13:18+00:00,salon.com,com,tranco:top-1m-20260913
https://supportautomatique-abovideo.help/captcha.php,1,2026-08-23 09:00:08+00:00,supportautomatique-abovideo.help,help,phishtank
https://allegrolokalnie.lokalna429081.xyz/,1,2026-09-07 13:32:13+00:00,lokalna429081.xyz,xyz,phishtank
https://theguesthousebb.com/fioh,1,2026-09-04 13:40:53+00:00,theguesthousebb.com,com,phishtank
https://www.blackberry.com/en/report-an-issue,0,2026-09-12 20:03:41+00:00,blackberry.com,com,tranco:top-1m-20260913
https://howular.af7119.info/g3EArg/jp,1,2026-09-07 03:26:15+00:00,af7119.info,info,phishtank
https://racecenter.letour.fr/en,0,2026-09-12 20:59:59+00:00,letour.fr,fr,tranco:top-1m-20260913
https://www.xnxx-arabic.com/pornstars,0,2026-09-12 20:57:06+00:00,xnxx-arabic.com,com,tranco:top-1m-20260913
https://investor.lenovo.com/en/global/home.php,0,2026-09-12 19:47:20+00:00,lenovo.com,com,tranco:VALIDATION-POOL
